323,30,993.59,363.75,256.55,583.90,1.00,-1,-1,-1
324,30,1005.29,366.03,255.24,587.16,1.00,-1,-1,-1
329,33,1016.87,258.15,218.64,672.30,1.00,-1,-1,-1
330,33,994.83,248.46,218.34,692.90,1.00,-1,-1,-1
331,33,1019.71,285.10,210.51,659.87,1.00,-1,-1,-1
332,33,1068.17,345.26,198.46,598.54,1.00,-1,-1,-1
333,33,1116.80,406.03,185.47,534.33,1.00,-1,-1,-1
340,34,1048.82,379.78,260.53,576.46,1.00,-1,-1,-1
341,34,1050.66,380.35,253.00,576.65,1.00,-1,-1,-1
342,34,1047.70,380.93,253.23,576.63,1.00,-1,-1,-1
345,35,1027.03,375.83,270.91,582.81,1.00,-1,-1,-1
346,35,1030.74,375.36,263.76,583.35,1.00,-1,-1,-1
347,35,1032.67,375.09,258.49,584.06,1.00,-1,-1,-1
348,35,1033.29,375.09,254.34,584.64,1.00,-1,-1,-1
349,35,1033.07,375.41,250.64,584.74,1.00,-1,-1,-1
350,35,1032.44,376.09,246.80,584.06,1.00,-1,-1,-1
351,35,1031.79,377.18,242.33,582.29,1.00,-1,-1,-1
352,35,1031.48,378.74,236.83,579.13,1.00,-1,-1,-1
369,40,1080.36,375.18,177.42,584.66,1.00,-1,-1,-1
370,40,1129.94,432.56,162.93,535.63,1.00,-1,-1,-1
375,41,1049.88,379.35,250.62,582.21,1.00,-1,-1,-1
376,41,1047.48,382.00,250.81,578.72,1.00,-1,-1,-1
377,41,1046.84,383.29,251.12,577.44,1.00,-1,-1,-1
378,41,1047.08,383.63,251.94,577.58,1.00,-1,-1,-1
379,41,1047.57,383.37,253.38,578.48,1.00,-1,-1,-1
380,41,1047.92,382.79,255.36,579.70,1.00,-1,-1,-1
381,41,1047.92,382.08,257.68,580.89,1.00,-1,-1,-1
382,41,1047.49,381.39,260.09,581.87,1.00,-1,-1,-1
383,41,1046.65,380.79,262.33,582.52,1.00,-1,-1,-1
384,41,1045.49,380.34,264.18,582.81,1.00,-1,-1,-1
385,41,1044.13,380.04,265.47,582.77,1.00,-1,-1,-1
386,41,1042.70,379.87,266.12,582.46,1.00,-1,-1,-1
387,41,1041.33,379.81,266.09,581.97,1.00,-1,-1,-1
388,41,1040.12,379.82,265.43,581.38,1.00,-1,-1,-1
389,41,1039.15,379.85,264.27,580.79,1.00,-1,-1,-1
390,41,1038.46,379.88,262.74,580.25,1.00,-1,-1,-1
391,41,1038.06,379.87,261.05,579.84,1.00,-1,-1,-1
392,41,1037.93,379.80,259.38,579.57,1.00,-1,-1,-1
393,41,1038.01,379.67,257.93,579.45,1.00,-1,-1,-1
394,41,1038.23,379.48,256.88,579.48,1.00,-1,-1,-1
395,41,1038.50,379.24,256.35,579.63,1.00,-1,-1,-1
396,41,1038.73,378.97,256.45,579.85,1.00,-1,-1,-1
397,41,1038.83,378.69,257.22,580.11,1.00,-1,-1,-1
398,41,1038.72,378.43,258.67,580.34,1.00,-1,-1,-1
399,41,1038.35,378.23,260.74,580.51,1.00,-1,-1,-1
400,41,1037.67,378.09,263.34,580.58,1.00,-1,-1,-1
401,41,1036.67,378.05,266.35,580.51,1.00,-1,-1,-1
402,41,1035.36,378.11,269.61,580.30,1.00,-1,-1,-1
403,41,1033.79,378.27,272.96,579.93,1.00,-1,-1,-1
404,41,1032.02,378.52,276.24,579.44,1.00,-1,-1,-1
405,41,1030.15,378.86,279.28,578.86,1.00,-1,-1,-1
406,41,1028.28,379.26,281.95,578.21,1.00,-1,-1,-1
407,41,1026.52,379.68,284.13,577.56,1.00,-1,-1,-1
408,41,1025.02,380.10,285.75,576.97,1.00,-1,-1,-1
409,41,1023.87,380.46,286.78,576.50,1.00,-1,-1,-1
410,41,1023.21,380.74,287.19,576.20,1.00,-1,-1,-1
411,41,1023.13,380.90,287.05,576.13,1.00,-1,-1,-1
412,41,1023.71,380.90,286.42,576.33,1.00,-1,-1,-1
413,41,1025.00,380.72,285.40,576.83,1.00,-1,-1,-1
414,41,1027.02,380.33,284.11,577.65,1.00,-1,-1,-1
415,41,1029.77,379.74,282.68,578.79,1.00,-1,-1,-1
443,41,1040.81,380.00,252.61,579.68,1.00,-1,-1,-1
444,41,1039.33,380.91,249.66,578.39,1.00,-1,-1,-1
445,41,1038.53,381.71,247.32,577.20,1.00,-1,-1,-1
446,41,1038.40,382.39,245.66,576.12,1.00,-1,-1,-1
447,41,1038.87,382.97,244.71,575.13,1.00,-1,-1,-1
448,41,1039.84,383.45,244.46,574.22,1.00,-1,-1,-1
449,41,1041.20,383.86,244.86,573.37,1.00,-1,-1,-1
450,41,1042.80,384.21,245.83,572.59,1.00,-1,-1,-1
451,41,1044.49,384.51,247.26,571.88,1.00,-1,-1,-1
452,41,1046.08,384.77,249.01,571.25,1.00,-1,-1,-1
453,41,1047.43,385.00,250.95,570.72,1.00,-1,-1,-1
454,41,1048.35,385.20,252.91,570.32,1.00,-1,-1,-1
455,41,1048.72,385.36,254.76,570.07,1.00,-1,-1,-1
456,41,1048.40,385.49,256.37,570.01,1.00,-1,-1,-1
457,41,1047.30,385.56,257.62,570.17,1.00,-1,-1,-1
458,41,1045.36,385.56,258.45,570.59,1.00,-1,-1,-1
459,41,1042.55,385.48,258.82,571.29,1.00,-1,-1,-1
460,41,1038.89,385.29,258.72,572.29,1.00,-1,-1,-1
483,41,1018.99,379.12,272.92,579.91,1.00,-1,-1,-1
484,41,1023.42,379.40,269.16,579.37,1.00,-1,-1,-1
485,41,1026.56,379.43,265.58,579.48,1.00,-1,-1,-1
486,41,1028.02,379.21,263.17,580.18,1.00,-1,-1,-1
487,41,1027.44,378.81,263.25,581.29,1.00,-1,-1,-1
376,42,980.87,263.14,176.86,512.57,1.00,-1,-1,-1
377,42,984.85,263.02,171.50,511.88,1.00,-1,-1,-1
378,42,983.62,260.87,170.00,513.61,1.00,-1,-1,-1
379,42,979.32,257.82,170.98,516.68,1.00,-1,-1,-1
380,42,973.65,254.73,173.31,520.24,1.00,-1,-1,-1
381,42,967.99,252.22,176.02,523.64,1.00,-1,-1,-1
382,42,963.33,250.70,178.38,526.46,1.00,-1,-1,-1
383,42,960.34,250.35,179.83,528.44,1.00,-1,-1,-1
384,42,959.40,251.22,180.02,529.45,1.00,-1,-1,-1
385,42,960.60,253.19,178.81,529.52,1.00,-1,-1,-1
386,42,963.80,256.04,176.21,528.74,1.00,-1,-1,-1
387,42,968.64,259.49,172.42,527.29,1.00,-1,-1,-1
388,42,974.62,263.19,167.81,525.38,1.00,-1,-1,-1
389,42,981.10,266.81,162.88,523.24,1.00,-1,-1,-1
390,42,987.37,270.02,158.28,521.09,1.00,-1,-1,-1
391,42,992.66,272.58,154.76,519.08,1.00,-1,-1,-1
392,42,996.20,274.31,153.17,517.35,1.00,-1,-1,-1
393,42,997.30,275.17,154.47,515.91,1.00,-1,-1,-1
394,42,995.30,275.28,159.66,514.68,1.00,-1,-1,-1
397,43,995.52,283.39,173.84,514.60,1.00,-1,-1,-1
398,43,998.48,285.89,171.48,501.95,1.00,-1,-1,-1
399,43,1000.78,287.17,170.31,492.65,1.00,-1,-1,-1
400,43,1002.54,287.62,170.19,486.36,1.00,-1,-1,-1
401,43,1003.82,287.54,170.93,482.77,1.00,-1,-1,-1
402,43,1004.74,287.21,172.34,481.61,1.00,-1,-1,-1
403,43,1005.36,286.85,174.20,482.59,1.00,-1,-1,-1
404,43,1005.76,286.60,176.29,485.46,1.00,-1,-1,-1
405,43,1006.01,286.56,178.36,490.00,1.00,-1,-1,-1
406,43,1006.17,286.79,180.14,496.00,1.00,-1,-1,-1
411,44,998.82,282.88,187.70,466.05,1.00,-1,-1,-1
412,44,999.46,282.75,186.05,462.12,1.00,-1,-1,-1
413,44,998.52,282.19,185.50,460.19,1.00,-1,-1,-1
414,44,996.57,281.39,185.75,459.75,1.00,-1,-1,-1
430,45,1053.49,383.88,253.01,573.97,1.00,-1,-1,-1
431,45,1051.34,382.17,254.36,572.75,1.00,-1,-1,-1
432,45,1047.99,380.26,254.40,571.19,1.00,-1,-1,-1
433,45,1045.42,378.94,253.63,569.62,1.00,-1,-1,-1
434,45,1045.60,378.96,252.56,568.35,1.00,-1,-1,-1
469,49,1032.71,381.91,265.77,576.09,1.00,-1,-1,-1
470,49,1035.36,381.11,268.74,577.47,1.00,-1,-1,-1
471,49,1034.23,381.27,272.06,577.25,1.00,-1,-1,-1
472,49,1032.15,381.80,274.67,576.41,1.00,-1,-1,-1
473,49,1031.98,382.08,275.50,575.91,1.00,-1,-1,-1
477,50,1019.29,378.11,280.64,582.19,1.00,-1,-1,-1
478,50,1011.87,376.65,281.52,584.37,1.00,-1,-1,-1
491,53,1013.30,373.35,244.78,565.64,1.00,-1,-1,-1
492,53,1016.01,376.54,246.94,579.47,1.00,-1,-1,-1
493,53,1018.45,377.69,244.75,584.76,1.00,-1,-1,-1
494,53,1020.12,377.78,239.90,583.00,1.00,-1,-1,-1
495,53,1020.56,377.75,234.09,575.74,1.00,-1,-1,-1
496,53,1019.31,378.53,229.01,564.57,1.00,-1,-1,-1
497,53,1015.94,381.04,226.34,551.12,1.00,-1,-1,-1
500,54,1029.10,378.24,215.31,557.32,1.00,-1,-1,-1
501,54,1028.80,378.05,214.58,554.51,1.00,-1,-1,-1
526,58,1033.08,371.50,257.86,587.37,1.00,-1,-1,-1
527,58,1037.66,371.27,255.03,586.40,1.00,-1,-1,-1
528,58,1039.56,371.30,255.29,585.68,1.00,-1,-1,-1
537,61,906.71,255.70,206.24,519.17,1.00,-1,-1,-1
538,61,901.32,253.71,203.46,521.70,1.00,-1,-1,-1
539,61,894.37,252.25,201.18,524.08,1.00,-1,-1,-1
540,61,886.08,251.35,199.98,526.77,1.00,-1,-1,-1
541,61,876.68,251.02,200.46,530.26,1.00,-1,-1,-1
545,65,1071.04,317.31,249.39,555.56,1.00,-1,-1,-1
546,65,1069.15,308.59,244.53,533.06,1.00,-1,-1,-1
547,65,1069.90,303.36,238.55,514.95,1.00,-1,-1,-1
548,65,1072.81,300.60,232.01,500.36,1.00,-1,-1,-1
549,65,1077.34,299.30,225.48,488.44,1.00,-1,-1,-1
550,65,1082.86,298.38,219.56,478.44,1.00,-1,-1,-1
551,65,1088.69,296.82,214.86,469.67,1.00,-1,-1,-1
552,65,1094.07,293.53,212.00,461.50,1.00,-1,-1,-1
545,66,876.50,248.55,169.06,529.15,1.00,-1,-1,-1
546,66,874.63,245.90,170.34,536.49,1.00,-1,-1,-1
547,66,872.23,243.01,170.85,539.19,1.00,-1,-1,-1
548,66,870.08,240.57,170.74,539.01,1.00,-1,-1,-1
549,66,868.76,239.10,170.15,537.43,1.00,-1,-1,-1
550,66,868.65,238.88,169.28,535.67,1.00,-1,-1,-1
551,66,869.91,240.05,168.33,534.66,1.00,-1,-1,-1
552,66,872.48,242.52,167.54,535.03,1.00,-1,-1,-1
553,66,876.09,246.01,167.17,537.15,1.00,-1,-1,-1
554,66,880.29,250.06,167.49,541.04,1.00,-1,-1,-1
555,66,884.37,253.98,168.79,546.46,1.00,-1,-1,-1
556,66,887.48,256.94,171.37,552.85,1.00,-1,-1,-1
557,66,888.54,257.90,175.54,559.38,1.00,-1,-1,-1
558,67,1124.88,278.67,168.45,454.75,1.00,-1,-1,-1
559,67,1116.89,271.93,169.48,459.37,1.00,-1,-1,-1
560,67,1110.82,266.43,170.08,459.65,1.00,-1,-1,-1
561,67,1105.78,261.97,170.64,457.01,1.00,-1,-1,-1
562,67,1100.91,258.33,171.43,452.84,1.00,-1,-1,-1
563,67,1095.44,255.30,172.68,448.52,1.00,-1,-1,-1
564,67,1088.59,252.62,174.55,445.38,1.00,-1,-1,-1
565,67,1079.69,250.04,177.13,444.71,1.00,-1,-1,-1
560,68,908.90,270.58,187.75,557.27,1.00,-1,-1,-1
561,68,911.71,271.67,190.33,553.71,1.00,-1,-1,-1
562,68,916.37,272.69,193.21,551.34,1.00,-1,-1,-1
563,68,921.73,273.51,196.17,549.92,1.00,-1,-1,-1
564,68,926.97,274.06,199.04,549.25,1.00,-1,-1,-1
565,68,931.59,274.31,201.65,549.16,1.00,-1,-1,-1
566,68,935.31,274.25,203.88,549.48,1.00,-1,-1,-1
567,68,938.08,273.92,205.62,550.08,1.00,-1,-1,-1
568,68,939.95,273.34,206.80,550.85,1.00,-1,-1,-1
569,68,941.10,272.56,207.39,551.71,1.00,-1,-1,-1
570,68,941.76,271.64,207.41,552.58,1.00,-1,-1,-1
571,68,942.16,270.63,206.90,553.44,1.00,-1,-1,-1
572,68,942.51,269.56,205.93,554.25,1.00,-1,-1,-1
573,68,942.98,268.48,204.61,554.99,1.00,-1,-1,-1
574,68,943.68,267.40,203.08,555.67,1.00,-1,-1,-1
575,68,944.63,266.35,201.48,556.30,1.00,-1,-1,-1
576,68,945.76,265.34,199.98,556.88,1.00,-1,-1,-1
577,68,946.96,264.36,198.74,557.43,1.00,-1,-1,-1
578,68,948.01,263.42,197.91,557.94,1.00,-1,-1,-1
579,68,948.69,262.51,197.63,558.41,1.00,-1,-1,-1
580,68,948.74,261.65,197.99,558.83,1.00,-1,-1,-1
581,68,947.92,260.85,199.06,559.16,1.00,-1,-1,-1
582,68,946.09,260.15,200.83,559.34,1.00,-1,-1,-1
583,68,943.19,259.62,203.22,559.29,1.00,-1,-1,-1
584,68,939.34,259.36,206.05,558.92,1.00,-1,-1,-1
585,68,934.90,259.51,209.07,558.07,1.00,-1,-1,-1
586,68,930.49,260.25,211.87,556.60,1.00,-1,-1,-1
587,68,927.10,261.82,213.95,554.30,1.00,-1,-1,-1
588,68,926.12,264.53,214.64,550.96,1.00,-1,-1,-1
589,68,929.40,268.75,213.13,546.31,1.00,-1,-1,-1
607,74,950.84,256.74,284.83,554.95,1.00,-1,-1,-1
608,74,952.18,256.81,283.15,551.67,1.00,-1,-1,-1
640,77,952.83,253.96,270.44,561.67,1.00,-1,-1,-1
641,77,950.94,253.55,271.17,561.52,1.00,-1,-1,-1
642,77,948.65,253.35,272.46,564.21,1.00,-1,-1,-1
645,78,1065.43,259.84,165.63,448.89,1.00,-1,-1,-1
646,78,1064.59,258.95,167.45,450.16,1.00,-1,-1,-1
647,78,1064.41,258.07,168.72,451.18,1.00,-1,-1,-1
648,78,1064.72,257.53,169.30,451.56,1.00,-1,-1,-1
649,78,1065.35,257.68,169.03,450.93,1.00,-1,-1,-1
646,79,940.70,257.54,210.11,555.33,1.00,-1,-1,-1
647,79,939.86,256.43,210.76,556.75,1.00,-1,-1,-1
648,79,939.70,256.40,211.35,556.35,1.00,-1,-1,-1
649,79,939.81,256.88,211.79,555.18,1.00,-1,-1,-1
650,79,939.81,257.30,212.04,554.35,1.00,-1,-1,-1
651,79,939.30,257.08,212.02,554.91,1.00,-1,-1,-1
652,80,1063.76,257.40,168.32,452.03,1.00,-1,-1,-1
653,80,1064.40,255.98,169.29,453.46,1.00,-1,-1,-1
654,80,1065.02,254.17,169.87,455.38,1.00,-1,-1,-1
655,80,1065.63,252.30,170.00,457.28,1.00,-1,-1,-1
656,80,1066.22,250.64,169.73,458.84,1.00,-1,-1,-1
657,80,1066.80,249.33,169.20,459.88,1.00,-1,-1,-1
658,80,1067.34,248.50,168.62,460.37,1.00,-1,-1,-1
659,80,1067.81,248.17,168.21,460.34,1.00,-1,-1,-1
660,80,1068.20,248.33,168.20,459.94,1.00,-1,-1,-1
661,80,1068.48,248.92,168.78,459.32,1.00,-1,-1,-1
662,80,1068.63,249.86,170.07,458.66,1.00,-1,-1,-1
663,80,1068.64,251.03,172.09,458.11,1.00,-1,-1,-1
664,80,1068.49,252.31,174.75,457.76,1.00,-1,-1,-1
665,80,1068.18,253.58,177.78,457.65,1.00,-1,-1,-1
666,80,1067.75,254.73,180.75,457.67,1.00,-1,-1,-1
667,80,1067.20,255.67,183.00,457.60,1.00,-1,-1,-1
668,80,1066.60,256.36,183.66,457.04,1.00,-1,-1,-1
669,80,1066.01,256.77,181.59,455.39,1.00,-1,-1,-1
654,81,937.27,260.51,204.95,553.26,1.00,-1,-1,-1
655,81,936.06,262.95,201.22,549.54,1.00,-1,-1,-1
656,81,936.78,264.09,198.02,547.77,1.00,-1,-1,-1
657,81,938.53,264.18,195.20,547.46,1.00,-1,-1,-1
658,81,940.61,263.48,192.61,548.14,1.00,-1,-1,-1
659,81,942.50,262.25,190.16,549.40,1.00,-1,-1,-1
660,81,943.84,260.74,187.81,550.87,1.00,-1,-1,-1
661,81,944.48,259.18,185.52,552.25,1.00,-1,-1,-1
662,81,944.38,257.76,183.33,553.31,1.00,-1,-1,-1
663,81,943.68,256.67,181.29,553.90,1.00,-1,-1,-1
664,81,942.64,256.02,179.46,553.95,1.00,-1,-1,-1
665,81,941.61,255.89,177.95,553.48,1.00,-1,-1,-1
666,81,941.08,256.30,176.87,552.61,1.00,-1,-1,-1
667,81,941.59,257.19,176.35,551.56,1.00,-1,-1,-1
668,81,943.76,258.44,176.53,550.65,1.00,-1,-1,-1
669,81,948.26,259.86,177.55,550.32,1.00,-1,-1,-1
672,82,1068.97,259.93,183.32,450.49,1.00,-1,-1,-1
673,82,1071.56,259.43,182.15,450.52,1.00,-1,-1,-1
674,82,1074.90,258.74,182.07,449.99,1.00,-1,-1,-1
675,82,1077.71,258.02,182.55,449.57,1.00,-1,-1,-1
676,82,1078.72,257.41,183.07,449.91,1.00,-1,-1,-1
672,83,945.13,267.68,178.65,559.02,1.00,-1,-1,-1
